root_id,flow,super_class,class,sub_class,cell_type,hemibrain_type,hemilineage,side,nerve
720575940613219946,intrinsic,central,,,,SMP511,DM3_dorso_medial,left,
720575940612487118,intrinsic,central,,,,PLP247,putative_primary,left,
720575940621863006,intrinsic,central,Kenyon_Cell,,KCapbp-m,KCab-m,MBp2,right,
720575940611550701,intrinsic,central,CX,,,SA1,LALv1_dorsal,right,
720575940629654091,intrinsic,central,CX,columnar,,FS3,DM2_CX_d1,right,
720575940620627836,intrinsic,central,,,,"SMP538,SMP599",SMPpd2,right,
720575940613524647,intrinsic,central,,,CB1919,,FLAa2,right,
720575940634792884,intrinsic,central,,,CB2842,LHPD2a1,VLPd&p1_posterior,right,
720575940622930200,intrinsic,central,,,CB3369,LHAD1b2,LHl2_dorsal,right,
720575940640294901,intrinsic,central,,,CB3050,,CLp1_or_SLPpm2,right,
720575940617751454,intrinsic,central,,,CB3788,,SLPal1,right,
720575940620628957,efferent,endocrine,pars_intercerebralis,,PI,"PI1,PI2,PI3",DILP__prim,left,NCC
720575940639420032,intrinsic,central,,,CB0575,,FLAa3,right,
720575940623032970,intrinsic,central,Kenyon_Cell,,KCapbp-m,KCab-m,MBp3,right,
720575940622358604,intrinsic,central,,,,LHAD1k1,putative_primary,left,
720575940629914831,intrinsic,central,,,,SMP319,DM3_dorso_lateral,right,
720575940617642101,intrinsic,central,,,,SMP229,SLPpl1,left,
720575940621425532,intrinsic,central,,,CB3706,,SMPad3,left,
720575940608810453,intrinsic,central,,,,CRE005,putative_primary,left,
720575940616909981,intrinsic,central,,,CB3768,,SMPpd1,right,
720575940605830112,intrinsic,central,,,,CL090_a,SLPa&l1_anterior,right,
720575940613773890,intrinsic,central,Kenyon_Cell,,,KCg-d,MBp2,right,
720575940628096241,intrinsic,central,,,,SMP427,CLp1_or_SLPpm2,right,
720575940619767120,intrinsic,central,,,CB0933,,SMPad3,right,
720575940629973753,intrinsic,central,Kenyon_Cell,,KCapbp-m,KCab-m,MBp3,right,
720575940627619057,intrinsic,central,,,SMPp&v1A_S02,SMP443,SMPp&v1_posterior,right,
720575940638163428,intrinsic,central,MBON,,,MBON06,putative_primary,left,
720575940660236673,intrinsic,central,,,CB0485,,LB7__prim,left,
720575940614603586,intrinsic,central,,,CB1712,,SMPpd1,right,
720575940613581378,intrinsic,central,,,SMP331b,SMP331,DM3_dorso_lateral,right,
720575940632011420,intrinsic,central,,,,CL062_a,VLPl2_medial,right,
720575940626118552,intrinsic,central,,,,SMP534,SMPpd2,right,
720575940610946730,intrinsic,central,Kenyon_Cell,,KCab,KCab-m,MBp1,right,
720575940631290082,intrinsic,central,,,CB2868,,CLp1_or_SLPpm2,right,
720575940623081400,efferent,endocrine,pars_intercerebralis,,PI,"PI1,PI2,PI3",DILP__prim,left,NCC
720575940607983317,intrinsic,central,,,CB1871,,SMPad3,left,
720575940630349905,intrinsic,central,,,CB3502,,LB5,right,
720575940618807454,intrinsic,central,,,,CL053,putative_primary,right,
720575940616159861,intrinsic,central,,,CB3219,,DM6_dorso_lateral,right,
720575940636484062,intrinsic,central,,,AVLP470b,AVLP470,LHp2,left,
720575940626218383,intrinsic,central,,,CB2300,,CLp1,right,
720575940618791515,intrinsic,central,,,,DNd01,putative_primary,right,
720575940635938495,intrinsic,central,,,CB3403,,FLAa2,right,
720575940613148634,intrinsic,central,,,CB2384,,LHp2,left,
720575940621010181,intrinsic,central,,,CB1815,,SMPp&v1_posterior,right,
720575940624065279,intrinsic,central,,,,SIP017,putative_primary,right,
720575940612763250,intrinsic,central,,,CL160a,CL160,CLp1,right,
720575940634464352,intrinsic,central,,,,IB017,putative_primary,left,
720575940617807517,intrinsic,central,Kenyon_Cell,,,KCg-m,MBp4,right,
720575940624233933,intrinsic,central,,,SIP053b,SIP053,SMPpv2_dorsal,right,
720575940620745200,intrinsic,central,,,,AVLP039,VLPd1,right,
720575940632879586,intrinsic,central,,,,WED013,LALa1_anterior,right,
720575940630269689,intrinsic,central,,,,SMP600,putative_primary,right,
720575940622834411,intrinsic,central,,,CB2506,,LB5,right,
720575940605535666,intrinsic,central,,,CB2295,,CLp1_or_SLPpm2,right,
720575940634061167,intrinsic,central,,,,PLP237,DM6_central1,right,
720575940614549666,intrinsic,central,,,,SMP087,SMPad1,right,
720575940609944526,intrinsic,central,Kenyon_Cell,,KCapbp-m,KCab-m,MBp4,right,
720575940612643954,intrinsic,central,DAN,,,PAM14,CREa2_medial,right,
720575940614041139,intrinsic,central,,,,mALB3,CREa1_ventral,left,
720575940618953300,intrinsic,central,,,,SMP540,SMPpd2,left,
720575940623437821,intrinsic,central,,,,,SLPp&v1_posterior,right,
720575940616801622,intrinsic,central,,,CB0532,,putative_primary,right,
720575940620918443,intrinsic,central,,,,PLP010,putative_primary,right,
720575940632871322,intrinsic,central,,,,"LAL028,LAL029",CREa2_ventral,right,
720575940619766219,intrinsic,central,ALPN,multiglomerular,,M_l2PNm14,ALl1_ventral,right,
720575940626179658,intrinsic,central,,,CB1009,,FLAa3,right,
720575940622398836,intrinsic,central,,,,DN1pA,putative_primary,left,
720575940629671499,intrinsic,central,,,,SMP452,SMPp&v1_posterior,left,
720575940618842351,intrinsic,central,,,CB3551,,SLPpl1,right,
720575940636609370,intrinsic,central,,,,SMP018,AOTUv3_dorsal,right,
720575940612490958,intrinsic,central,,,,SMP550,putative_primary,left,
720575940620520430,intrinsic,central,,,CB0998,,DM3_dorso_lateral,right,
720575940638996413,intrinsic,central,,,CB2367,,FLAa2,right,
720575940619354673,intrinsic,central,,,CB2901,,SLPpl1,right,
720575940619060321,intrinsic,central,Kenyon_Cell,,KCab,KCab-s,MBp2,right,
720575940634785983,intrinsic,central,,,,ATL002,SIPa1_dorsal,right,
720575940620413355,intrinsic,central,Kenyon_Cell,,KCab,KCab-s,MBp1,right,
720575940626663440,intrinsic,central,Kenyon_Cell,,KCab,KCab-m,MBp1,right,
720575940628751104,intrinsic,central,,,CB2961,,SLPpl1,right,
720575940610369941,intrinsic,central,,,,PS005,SMPad2,right,
720575940605960626,intrinsic,central,,,CB3192,,SLPpl1,right,
720575940627194267,intrinsic,central,CX,tangential,CB.FB7D0,,AOTUv4_ventral,right,
720575940621684358,intrinsic,central,,,,SIP087,putative_primary,right,
720575940630296284,intrinsic,central,,,CB1371,,SLPal1,right,
720575940635727735,intrinsic,central,,,CB3423,,FLAa2,left,
720575940614614162,afferent,ascending,AN,AN_FLA_SMP,AN_FLA_SMP_2,,,left,CV
720575940631621145,intrinsic,central,CX,columnar,,FS3,DM4_CX_d3,left,
720575940626676869,intrinsic,central,,,,,CREl1,right,
720575940629388239,intrinsic,central,Kenyon_Cell,,KCapbp-m,KCab-m,MBp4,right,
720575940630442783,intrinsic,central,,,CB2280,,SLPal5,right,
720575940605074353,intrinsic,central,,,SLP024a,SLP024,SLPal1,right,
720575940632850327,intrinsic,central,,,,,,center,
720575940632412828,intrinsic,central,,,CB3300,,SMPpm1,right,
720575940638305853,intrinsic,central,CX,tangential,CB.FB8E1,"FB8A,FB8H",DL1_dorsal,right,
720575940635082347,intrinsic,central,MBON,,,MBON15-like,DL1_dorsal,left,
720575940633215339,intrinsic,central,Kenyon_Cell,,KCab,KCab-s,MBp2,right,
720575940625804819,intrinsic,central,,,CRE080b,CRE080,DM1_antero_dorsal,right,
720575940627589126,intrinsic,central,,,CB2258,,VLPl&p1_posterior,right,
720575940651601910,intrinsic,central,,,,DNd01,putative_primary,left,
720575940629166587,intrinsic,central,Kenyon_Cell,,KCab,KCab-s,MBp2,right,
720575940635688169,intrinsic,central,,,,LHPV5g1_b,DL2_dorsal,right,
720575940621173025,intrinsic,central,,,,SMP572,VLPl&p1_posterior,right,
720575940631044141,intrinsic,central,,,CB3312,,FLAa2,right,
720575940622629011,intrinsic,central,,,CB1897,,VLPl&p1_posterior,right,
720575940618198233,intrinsic,central,,,,SMP128,SMPad3,right,
720575940644609134,intrinsic,central,Kenyon_Cell,,KCab,KCab-s,MBp1,right,
720575940626491727,intrinsic,central,,,,"SMP538,SMP599",SMPpd2,left,
720575940639157968,intrinsic,central,Kenyon_Cell,,KCapbp-m,KCab-m,MBp4,right,
720575940624602701,intrinsic,central,,,,SLP128,LHl2_dorsal,right,
720575940621643773,intrinsic,central,,,,SMP408_c,DM4_dorsal,right,
720575940612358642,afferent,ascending,AN,AN_multi,AN_multi_14,,,right,CV
720575940623681511,intrinsic,central,,,CB1361,,SIPa1_ventral,right,
720575940620889936,intrinsic,central,,,,CL109,putative_primary,right,
720575940629047162,intrinsic,central,,,,SMP180,DL2_dorsal,left,
720575940624345136,intrinsic,central,,,,"aSP-f1A,aSP-f1B,aSP-f2",SLPad1_anterior,right,
720575940634952299,intrinsic,central,,,,SMP542,putative_primary,right,
720575940623938196,intrinsic,central,CX,columnar,,FS3,DM2_CX_d2,right,
720575940623531773,intrinsic,central,,,SMP022b,SMP022,SIPa1_ventral,right,
720575940624449573,intrinsic,central,,,CB1423,,FLAa3,left,
720575940627787111,intrinsic,central,,,CB2062,,DM1_antero_dorsal,right,
720575940636461710,intrinsic,central,DAN,,,PAM13,CREa1_dorsal,right,
720575940613111471,intrinsic,central,,,,SLP075,SLPav2,right,
720575940644753568,intrinsic,central,,,CB2580,,MX7,left,
720575940632059309,intrinsic,central,,,CB1072,,DM1_dorsal,left,
720575940624987394,intrinsic,central,,,CB3272,,DM2_central,left,
720575940610634666,intrinsic,central,,,CB1451,,SMPp&v1_posterior,right,
720575940619382577,intrinsic,central,,,,SMP151,AOTUv1_medial,left,
720575940630687827,intrinsic,central,Kenyon_Cell,,KCab,KCab-m,MBp1,right,
720575940616376891,intrinsic,central,,,LHAD2c3b,LHAD2c3,VLPd1,right,
720575940640758157,intrinsic,central,Kenyon_Cell,,KCab,KCab-s,MBp4,right,
720575940627253604,intrinsic,central,,,,VES041,putative_primary,left,
720575940629247682,afferent,ascending,AN,AN_multi,AN_multi_81,,,right,CV
720575940632585043,intrinsic,central,Kenyon_Cell,,KCab,KCab-s,MBp2,right,
720575940626077928,intrinsic,central,,,CB1169,,SLPad1_posterior,right,
720575940623018983,intrinsic,central,CX,tangential,"CB.FB3,4I2","FB5J,FB5K,FB5L,FB5M,FB5N,FB5W",LALv1_dorsal,right,
720575940630171708,intrinsic,central,,,CB3060,,VLPd&p1_posterior,right,
720575940628083767,intrinsic,central,,,,SMP525,DM3_dorso_medial,right,
720575940629422086,intrinsic,central,MBON,,,MBON09,putative_primary,left,
720575940625672997,intrinsic,central,,,,PLP116,SLPp&v1_ventral,left,
720575940629163772,intrinsic,central,,,CB2901,,SLPpl1,right,
720575940622509565,intrinsic,central,,,CB1919,,FLAa2,right,
720575940627259962,intrinsic,central,,,,SMP588,SMPp&v1_ventral,right,
720575940632876223,intrinsic,central,,,CB1220,,SLPad1_posterior,right,
720575940624631788,intrinsic,central,,,CB0406,,SLPad1_anterior,right,
720575940624107755,intrinsic,central,Kenyon_Cell,,,KCab-p,MBp1,right,
720575940629592143,intrinsic,central,,,,LAL185,DM5_ventral,right,
720575940615464891,intrinsic,central,,,CB3557,,SLPpm3,right,
720575940634000495,intrinsic,central,Kenyon_Cell,,KCab,KCab-m,MBp3,right,
720575940647596153,intrinsic,central,,,CB3050,,CLp1_or_SLPpm2,right,
720575940641220853,intrinsic,central,,,,SLP057,putative_primary,right,
720575940619409542,intrinsic,central,,,CRE095b,CRE095,DM1_antero_dorsal,right,
720575940616536669,intrinsic,central,,,,SMP427,CLp1_or_SLPpm2,right,
720575940622950605,intrinsic,central,DAN,,,PAM02,CREa2_medial,right,
720575940613824278,intrinsic,central,,,,LAL130,DM1_antero_dorsal,left,
720575940621104161,intrinsic,central,,,,SMP171,CREl1,right,
720575940614838431,intrinsic,central,,,,SMP090,SMPad1,right,
720575940639915096,intrinsic,central,,,CB3117,,LHp2,right,
720575940613099493,intrinsic,central,,,WED092c,WED092,LHp2,left,
720575940615144075,intrinsic,central,,,CB1712,,SMPpd1,right,
720575940626930947,intrinsic,central,Kenyon_Cell,,KCab,KCab-m,MBp1,right,
720575940627327750,intrinsic,central,,,CB2814,,SLPpm2,right,
720575940618268376,intrinsic,central,,,AOTU008d,AOTU008,AOTUv3_dorsal,left,
720575940628995778,intrinsic,central,CX,tangential,,"FB5J,FB5K,FB5L,FB5M,FB5N,FB5W",LALv1_dorsal,right,
720575940626661139,intrinsic,central,,,SMP215c,SMP215,SLPpl1,right,
720575940641193717,intrinsic,central,,,,SLP031,putative_primary,left,
720575940608161116,intrinsic,central,,,,SMP530,putative_primary,right,
720575940623891637,intrinsic,central,,,CB1079,,EBa1,right,
720575940624704002,intrinsic,central,Kenyon_Cell,,KCab,KCab-m,MBp1,right,
720575940626571602,intrinsic,central,,,,SMP168,LALv1_ventral,left,
720575940630116601,intrinsic,central,,,CB3764,,SLPpl1,right,
720575940613915823,efferent,descending,,,DNpe005,WED123,putative_primary,right,CV
720575940616005009,intrinsic,central,CX,tangential,CB.FB2E1,,DL1_dorsal,right,
720575940618595046,intrinsic,central,,,,"SMP258,SMP259,SMP260,SMP263,SMP264,SMP265",SMPpv2_dorsal,right,
720575940629504554,intrinsic,central,Kenyon_Cell,,KCapbp-m,KCab-m,MBp2,right,
720575940634351200,intrinsic,central,Kenyon_Cell,,,KCab-p,MBp2,right,
720575940631449667,intrinsic,central,,,,"CRE060,CRE067",CREl1,right,
720575940630258191,intrinsic,central,,,CB3308,,LHp2,right,
720575940616200298,intrinsic,central,CX,,,SA1,LALv1_dorsal,right,
720575940628967168,intrinsic,central,CX,tangential,CB.FB5D1,FB5Z,AOTUv4_ventral,right,
720575940628891766,intrinsic,central,CX,columnar,,"FS4A,FS4B,FS4C",DM4_CX_d3,left,
720575940634069148,intrinsic,central,,,,aMe13,putative_primary,right,
720575940627555590,intrinsic,central,,,CB1729,,SMPpm1,right,
720575940624183591,intrinsic,central,,,CB3546,,SLPpm3,right,
720575940613173201,intrinsic,central,,,CB2888,,SLPpl1,right,
720575940618220702,intrinsic,central,,,SMP404b,SMP404,DM4_dorsal,right,
720575940622529574,intrinsic,central,,,CB1675,,LHp2,left,
720575940616781115,intrinsic,central,,,,SLP102,SIPa1_ventral,right,
720575940641360091,intrinsic,central,Kenyon_Cell,,KCapbp-m,KCab-m,MBp1,right,
720575940644757920,intrinsic,central,,,AVLP470a,AVLP470,LHp2,right,
720575940621050192,intrinsic,central,,,CB1071,,DM2_central,right,
720575940604412192,intrinsic,central,,,CB2737,,PSp3,right,
720575940632134483,intrinsic,central,,,CB3413,,FLAa2,right,
720575940626212625,intrinsic,central,Kenyon_Cell,,KCab,KCab-s,MBp3,right,
720575940622641132,intrinsic,central,Kenyon_Cell,,KCab,KCab-c,MBp4,right,
720575940620617153,intrinsic,central,,,,CL110,putative_primary,left,
720575940617351099,intrinsic,central,,,SLP465a,SLP465,,right,
720575940622476073,intrinsic,central,,,CB2328,,SMPad3,right,
720575940624389988,intrinsic,central,,,,SLP273,LHp2,right,
720575940637329124,intrinsic,central,,,,CL182,SMPp&v1_posterior,right,
720575940646796932,intrinsic,central,,,,SLP355,SMPpv2_dorsal,right,
720575940632951266,intrinsic,central,Kenyon_Cell,,KCab,KCab-m,MBp4,right,
720575940615816605,intrinsic,central,,,,SMP526,DM3_dorso_medial,right,
720575940612930611,intrinsic,central,,,,CL013,SLPav2,right,
720575940613542142,intrinsic,central,,,,CL182,SMPp&v1_posterior,left,
720575940637846618,intrinsic,central,Kenyon_Cell,,KCab,KCab-m,MBp2,right,
720575940621031693,intrinsic,central,,,,SMP405,DM4_dorsal,right,
720575940623039838,intrinsic,central,,,CB2142,,LB5,right,
720575940607894985,intrinsic,central,,,CB1457,,SLPad1_posterior,right,
720575940618140283,intrinsic,central,,,SLP024b,SLP024,SLPal1,right,
720575940638384512,intrinsic,central,,,,"SMP104,SMP105,SMP107",SMPad1,left,
720575940610237134,intrinsic,central,,,CB3365,,DM1_antero_dorsal,left,
720575940616133789,intrinsic,central,,,CB2817,,PSp3,right,
720575940630915791,intrinsic,central,,,,SMP459,SMPpm1,right,
720575940621558762,intrinsic,central,,,CB1675,,LHp2,left,
720575940630944843,intrinsic,central,,,SLP304b,SLP304,putative_primary,right,
720575940622852359,intrinsic,central,,,CB3626,,SLPpl1,right,
720575940615967574,intrinsic,central,,,CB1008,,FLAa3,right,
720575940613372127,intrinsic,central,CX,columnar,,"FS4A,FS4B,FS4C",DM4_CX_d1,left,
720575940615223347,intrinsic,central,,,CB2444,,DL1_dorsal,right,
720575940620098974,intrinsic,central,,,CB1084,,DM2_central,right,
720575940627421256,intrinsic,central,,,CB1970,,SMPad3,left,
720575940613879702,intrinsic,central,,,,SMP203,putative_primary,right,
720575940628711631,intrinsic,central,Kenyon_Cell,,KCab,KCab-s,MBp4,right,
720575940608508718,intrinsic,central,,,,,SMPpv1,right,
720575940629430978,intrinsic,central,,,,pC1c,DM4_dorsal,right,
720575940616762585,intrinsic,central,,,,CRE078,DM4_dorsal,right,
720575940620551126,intrinsic,central,,,,SMP262,SMPpv2_dorsal,left,
720575940625954291,intrinsic,central,CX,columnar,,FS3,DM4_CX_d3,left,
720575940618590923,intrinsic,central,CX,tangential,CB.FB1I1,,LALv1_dorsal,right,
720575940637200503,intrinsic,central,,,,SMP589,putative_primary,left,
720575940611771365,intrinsic,central,,,SMP193b,SMP193,DL1_dorsal,left,
720575940612572670,intrinsic,central,Kenyon_Cell,,KCab,KCab-s,MBp1,right,
720575940621743905,intrinsic,central,,,CB3030,,LHa1,right,
720575940629642460,intrinsic,central,,,CB0991,,putative_primary,right,
720575940629828151,intrinsic,central,,,,SIP066,SIPp1,right,
720575940624290232,intrinsic,central,CX,tangential,CB.FB6E4,,DL1_dorsal,right,
720575940612792830,intrinsic,central,,,SMP469a,SMP469,SMPpm1,right,
720575940626978314,intrinsic,central,,,CB1696,,SMPad1,right,
720575940636604638,intrinsic,central,,,CB2776,,EBa1,right,
720575940623257087,intrinsic,central,,,CB2987,LHPV5a3,DL2_dorsal,right,
720575940634376440,intrinsic,central,CX,tangential,CB.FB8E1,"FB8A,FB8H",DL1_dorsal,right,
720575940639230286,intrinsic,central,,,CB2967,,SMPp&v1_posterior,right,
720575940606958859,intrinsic,central,CX,columnar,,"FS4A,FS4B,FS4C",DM1_CX_d2,left,
720575940627961911,intrinsic,central,,,CB2810,,LHp3,right,
720575940634482783,intrinsic,central,MBON,,,MBON19,DL1_dorsal,right,
720575940606615563,intrinsic,central,,,,SLP405,DM6_dorso_lateral,right,
720575940616318779,intrinsic,central,,,CB2719,,CREl1,right,
720575940633117580,intrinsic,central,,,,"SMP049,SMP076",putative_primary,right,
720575940629784376,intrinsic,central,,,CB2118,,DM6_dorso_lateral,right,
720575940627728149,intrinsic,central,,,CB0073,,MX7__prim,left,
720575940629365804,intrinsic,central,Kenyon_Cell,,KCab,KCab-m,MBp1,right,
720575940629259638,intrinsic,central,Kenyon_Cell,,KCab,KCab-s,MBp2,right,
720575940611380849,intrinsic,central,,,,SMP249,,right,
720575940604581152,intrinsic,central,,,CB2384,,LHp2,right,
720575940621635325,intrinsic,central,,,CB3432,,DM4_dorsal,right,
720575940631995167,intrinsic,central,,,CB0648,hb-543105865,FLAa2,right,
720575940626655321,intrinsic,central,Kenyon_Cell,,KCab,KCab-c,MBp1,right,
720575940625513360,efferent,descending,,,DNp52,CRE101,putative_primary,right,CV
720575940607848649,intrinsic,central,CX,columnar,,FS2,DM1_CX_d2,right,
720575940616777024,intrinsic,central,,,CB0943,,SMPpm1,right,
720575940624694786,intrinsic,central,,,CB1456,,SMPad1,left,
720575940640589683,intrinsic,central,CX,tangential,CB.FB8B1,FB8C,DM6_dorso_medial,right,
720575940637508698,intrinsic,central,Kenyon_Cell,,KCapbp-m,KCab-m,MBp2,right,
720575940611958442,intrinsic,central,,,,CRE059,CREl1,left,
720575940627679591,intrinsic,central,,,CB3600,,FLAa2,left,
720575940622091107,intrinsic,central,,,,"SIP078,SIP080",DM6_dorso_lateral,left,
720575940616265077,intrinsic,central,,,,AVLP075,putative_primary,left,
720575940641227405,intrinsic,central,,,,SLP103,SIPa1_ventral,right,
720575940615961461,intrinsic,central,,,,PLP237,DM6_central1,right,
720575940639138382,intrinsic,central,,,,LAL008,putative_primary,right,
720575940617099494,intrinsic,central,,,CB1975,,SMPad2,right,
720575940623072013,intrinsic,visual_centrifugal,,,,LT37,putative_primary,right,
720575940619143197,intrinsic,central,,,,LHPV5a5,DL2_dorsal,right,
720575940617009970,intrinsic,central,,,LHPV2i1a,LHPV2i1,LHl4_posterior,right,
720575940621164720,intrinsic,central,MBON,,,MBON05,putative_primary,left,
720575940620324735,intrinsic,central,,,CB2317,,SMPad1,left,
720575940638774606,intrinsic,central,MBON,,,MBON17,DL1_dorsal,left,
720575940611439473,intrinsic,central,,,,VES040,putative_primary,right,
720575940617514726,intrinsic,central,Kenyon_Cell,,KCapbp-m,KCab-m,MBp1,right,
720575940615438402,intrinsic,central,,,,LHPV1c2,putative_primary,right,
720575940625067593,intrinsic,central,,,CB1324,,SMPp&v1_ventral,right,
720575940618054981,afferent,ascending,AN,AN_multi,AN_multi_77,,,left,CV
720575940648657284,intrinsic,central,,,,PS005,SMPad2,right,
720575940621383804,intrinsic,central,,,,LHPV5b2,DL1_dorsal,right,
720575940619904091,intrinsic,central,,,SIP053b,SIP053,SMPpv2_dorsal,right,
720575940631558191,intrinsic,central,,,CB2220,,DM1_dorsal,right,
720575940627299940,intrinsic,central,,,CB2568,,SLPpl1,right,
720575940623989577,intrinsic,central,,,,SMP553,putative_primary,left,
720575940628243953,intrinsic,central,,,,SMP329,DM3_dorso_lateral,right,
720575940638055487,intrinsic,central,,,LHAV6c1a,LHAV6c1,SIPa1_ventral,right,
720575940630881989,intrinsic,central,Kenyon_Cell,,KCab,KCab-s,MBp4,right,
720575940629760567,intrinsic,central,,,CRE080c,CRE080,DM1_antero_dorsal,right,
720575940636990064,intrinsic,central,,,SLP212c,SLP212,putative_primary,right,
720575940638161973,intrinsic,central,,,,SMP525,DM3_dorso_medial,left,
720575940618341952,intrinsic,central,Kenyon_Cell,,,KCab-p,MBp1,right,
720575940604910270,intrinsic,central,,,,SMP152,putative_primary,right,
720575940624663427,intrinsic,central,Kenyon_Cell,,KCapbp-m,KCab-m,MBp1,right,
720575940610069550,intrinsic,central,CX,tangential,CB.FB8B0,FB8B,DM6_dorso_medial,right,
720575940632560098,intrinsic,central,,,CB2293,,EBa1,left,
720575940627389895,intrinsic,central,,,SMP106a,SMP106,SMPad1,left,
720575940621589887,intrinsic,central,,,,LHPV10d1,putative_primary,left,
720575940643311245,intrinsic,central,,,,SLP128,LHl2_dorsal,right,
720575940620555013,intrinsic,central,,,SIP028a,SIP028,EBa1,right,
720575940619706561,intrinsic,central,,,CB2230,,SIPa1_ventral,right,
720575940632695904,intrinsic,central,,,CB2535,,FLAa2,left,
720575940621213556,intrinsic,central,,,,CRE040,putative_primary,right,
720575940634168928,intrinsic,central,,,,PLP162,VLPl&p1_posterior,right,
720575940619665023,intrinsic,central,Kenyon_Cell,,KCab,KCab-s,MBp2,right,
720575940632229788,intrinsic,central,Kenyon_Cell,,KCapbp-m,KCab-m,MBp1,right,
720575940620760429,intrinsic,central,CX,tangential,CB.FB5D6,FB5X,AOTUv4_ventral,right,
720575940613847719,intrinsic,central,,,CB1902,,DM1_antero_dorsal,left,
720575940630181829,intrinsic,central,,,,PLP218,putative_primary,right,
720575940637643109,intrinsic,central,,,CB3458,,VLPd&p1_posterior,right,
720575940638078835,intrinsic,central,CX,columnar,,"FS4A,FS4B,FS4C",DM3_CX_d2,left,
720575940613785139,intrinsic,central,,,,LHPV5d1,DL2_dorsal,right,
720575940612251055,intrinsic,central,,,CB3054,,LHp2,right,
720575940625846300,intrinsic,central,,,SLP356a,SLP356,DL1_dorsal,right,
720575940625668901,intrinsic,central,,,,SLP079,SLPav2,right,
720575940627635441,intrinsic,central,,,,ATL028,DM1_antero_dorsal,right,
720575940628654223,intrinsic,central,,,,SMP261,SMPpv2_dorsal,right,
720575940618226085,intrinsic,central,Kenyon_Cell,,KCab,KCab-s,MBp2,right,
720575940621730567,intrinsic,central,,,,LHPV6f1,LHp2,right,
720575940605106976,intrinsic,central,,,SIP047a,SIP047,VLPd&p1_posterior,right,
720575940640886691,intrinsic,central,,,CB1628,,SLPpm3,right,
720575940658101121,intrinsic,central,Kenyon_Cell,,KCapbp-ap2,KCab-ap2,MBp2,right,
720575940624915435,intrinsic,central,,,,SMP568,VLPl&p1_posterior,right,
720575940626017960,intrinsic,central,,,CB2588,,LB5,right,
720575940644086295,intrinsic,central,,,CB0951,,SMPad3,right,
720575940625301629,intrinsic,central,,,,SMP540,SMPpd2,right,
720575940634640014,intrinsic,central,Kenyon_Cell,,KCab,KCab-s,MBp3,right,
720575940627631125,intrinsic,central,,,CB2842,LHPD2a1,VLPd&p1_posterior,right,
720575940632823144,intrinsic,visual_projection,,,,aMe26,,right,
720575940621829302,intrinsic,central,,,,SMP039,,left,
720575940617244347,intrinsic,central,CX,tangential,"CB.FB3,4A9",FB4Y,DM6__prim,right,
720575940604806345,intrinsic,central,Kenyon_Cell,,KCab,KCab-s,MBp4,right,
720575940628060983,intrinsic,central,Kenyon_Cell,,KCab,KCab-m,MBp1,right,
720575940615763174,intrinsic,central,,,CB2168,,SMPpv1,right,
720575940624326704,intrinsic,central,CX,columnar,,"FS4A,FS4B,FS4C",DM1_CX_d2,left,
720575940616121403,intrinsic,central,,,CB2298,,SLPpl1,right,
720575940631728431,intrinsic,central,,,CB2479,,SLPpm3,right,
720575940626088281,intrinsic,central,,,CB3614,,VLPl&p1_posterior,left,
720575940621861133,intrinsic,central,,,,SMP537,SMPpd2,left,
720575940628823746,intrinsic,central,,,,SMP069,SMPad2,right,
720575940617903643,intrinsic,central,DAN,,,PAM08,CREa1_dorsal,right,
720575940631051851,intrinsic,central,,,CB0107,,DM3_dorso_lateral,right,
720575940637749062,intrinsic,central,,,CB1553,,AOTUv4_dorsal,right,
720575940631880217,intrinsic,central,Kenyon_Cell,,KCab,KCab-m,MBp1,right,
720575940632808249,intrinsic,central,,,,LHAV9a1_b,CREl1,left,
720575940637390302,intrinsic,central,DAN,,,PAM01,CREa2_medial,right,
720575940628716360,intrinsic,central,CX,tangential,CB.FB7D0,,AOTUv4_ventral,right,
720575940628291407,intrinsic,central,Kenyon_Cell,,KCab,KCab-s,MBp4,right,
720575940650527222,efferent,endocrine,pars_intercerebralis,,PI,"PI1,PI2,PI3",DILP__prim,left,NCC
720575940638559549,intrinsic,central,,,,SIP015,VLPd&p1_dorsal,right,
720575940624056649,intrinsic,central,,,,SLP060,putative_primary,right,
720575940630269660,intrinsic,central,Kenyon_Cell,,KCab,KCab-m,MBp4,right,
720575940613448415,intrinsic,central,,,CB1456,,SMPad1,right,
720575940633813785,intrinsic,central,Kenyon_Cell,,KCab,KCab-s,MBp1,right,
720575940635674601,intrinsic,central,,,,LHPV5g1_b,DL2_dorsal,right,
720575940637740989,intrinsic,central,Kenyon_Cell,,,KCg-d,MBp4,right,
720575940619597958,intrinsic,central,,,,SIP027,EBa1,left,
720575940659536257,intrinsic,central,Kenyon_Cell,,KCab,KCab-s,MBp3,right,
720575940650386553,intrinsic,central,MBON,,,MBON17-like,DL1_dorsal,left,
720575940638563150,intrinsic,central,,,,SMP096,SMPad1,right,
720575940633869485,intrinsic,central,,,CB1148,,SLPad1_posterior,right,
720575940625606192,intrinsic,central,,,SMP331b,SMP331,DM3_dorso_lateral,right,
720575940616056793,intrinsic,central,,,CB2988,,SMPp&v1_posterior,right,
720575940616640576,intrinsic,central,,,,SLP405,DM6_dorso_lateral,left,
720575940630157643,intrinsic,central,,,CB2468,,LB5,left,
