root_id,flow,super_class,class,sub_class,cell_type,hemibrain_type,hemilineage,side,nerve
720575940616824197,afferent,ascending,AN,AN_AVLP,AN_AVLP_53,,,right,CV
720575940617894429,afferent,ascending,AN,AN_AVLP_GNG,AN_AVLP_GNG_10,,,left,CV
720575940606308286,intrinsic,central,,,CB1331,,LB3,left,
720575940618147520,efferent,descending,,,DNg12_b,,MX12,left,CV
720575940605075116,afferent,ascending,AN,AN_GNG,AN_GNG_82,,,left,CV
720575940632626402,efferent,descending,,,DNge111,,LB7,left,CV
720575940608412611,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940628995331,intrinsic,central,,,CB0811,,putative_primary,left,
720575940619016059,intrinsic,central,,,CB0774,,putative_primary,left,
720575940624068244,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940604021425,intrinsic,central,,,CB2620,,FLAa1,right,
720575940617467712,intrinsic,central,,,,SAD049,ALl1_ventral,left,
720575940625204611,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,left,MxLbN
720575940647081860,intrinsic,central,,,,PS279,,left,
720575940623994367,intrinsic,visual_centrifugal,,,,mALC3,putative_primary,right,
720575940624251135,intrinsic,central,,,CB2497,,WEDd1,left,
720575940620540329,intrinsic,central,,,CB1786,,LB3,left,
720575940626583836,intrinsic,central,,,CB3242,,TRdm,right,
720575940640609525,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940618189227,intrinsic,central,,,,PLP015,WEDa2,right,
720575940620912987,intrinsic,visual_centrifugal,,,cL18,PLP195,VLPp&l1_posterior,right,
720575940634333338,afferent,ascending,AN,AN_GNG,AN_GNG_147,,,right,CV
720575940630456028,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_19,,,left,CV
720575940622146698,afferent,sensory,mechanosensory,head_bristle,BM_vOcci_vPoOr,,,left,MxLbN
720575940615245107,intrinsic,central,,,CB2071,,MD_SA1,left,
720575940624863896,intrinsic,central,,,CB0990,,LALv1_ventral,right,
720575940617665856,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940660219265,efferent,motor,,,CB0701,,putative_primary,right,PhN
720575940617956865,intrinsic,central,,,,SMP554,putative_primary,left,
720575940620731608,afferent,ascending,AN,AN_multi,AN_multi_26,,,right,CV
720575940622361270,efferent,motor,,,CB0901,,putative_primary,left,AN
720575940615903803,intrinsic,central,,,CB0188,,LB7,left,
720575940635578303,intrinsic,central,,,CB0855,,putative_primary,left,
720575940630121078,afferent,ascending,AN,AN_GNG,AN_GNG_79,,,right,CV
720575940645556334,efferent,descending,,,DNg81,,putative_primary,left,CV
720575940616376287,efferent,descending,,,DNg39,,LB7__prim,left,CV
720575940614588778,efferent,descending,,,DNg12_e,,MX12,right,CV
720575940613706546,afferent,ascending,AN,AN_AVLP_GNG,AN_AVLP_GNG_5,,,left,CV
720575940627493148,intrinsic,central,,,,PS124,putative_primary,right,
720575940619042240,intrinsic,central,,,CB2461,,MX7,left,
720575940615274425,afferent,sensory,gustatory,,,,,left,MxLbN
720575940632042148,intrinsic,central,,,CB0584,,putative_primary,left,
720575940619822942,afferent,ascending,AN,AN_GNG,AN_GNG_25,,,right,CV
720575940633813940,intrinsic,central,,,CB1597,,TRdl_b,right,
720575940605188542,intrinsic,central,,,CB0607,,MX3,right,
720575940625863728,efferent,descending,,,DNg109,,putative_primary,left,CV
720575940620231590,efferent,descending,,,DNge088,,MX3,left,CV
720575940617390641,efferent,descending,,,DNg12_b,,MX12,right,CV
720575940631461805,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,left,MxLbN
720575940612238632,intrinsic,central,,,,"SMP258,SMP259,SMP260,SMP263,SMP264,SMP265",SMPpv2_dorsal,right,
720575940633957271,afferent,sensory,mechanosensory,,JO-F,,,right,AN
720575940631147833,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,left,MxLbN
720575940617155997,intrinsic,central,,,,VES049,DM1_antero_ventral,right,
720575940627645263,intrinsic,central,,,CB2912,,LB3,left,
720575940613190978,afferent,ascending,AN,AN_GNG,AN_GNG_75,,,right,CV
720575940633121175,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,left,MxLbN
720575940651689206,afferent,ascending,AN,AN_GNG_AVLP,AN_GNG_AVLP_1,,,left,CV
720575940606902108,intrinsic,central,,,,"SMP258,SMP259,SMP260,SMP263,SMP264,SMP265",SMPpv2_dorsal,left,
720575940633179618,intrinsic,central,,,AVLP310b,AVLP310,VLPa1_lateral,right,
720575940613213615,intrinsic,central,,,CB1323,,,left,
720575940628672762,intrinsic,central,,,,CL311,SMPpv2_ventral,left,
720575940604079532,intrinsic,central,,,CB2774,,LB19,left,
720575940630674038,intrinsic,central,,,CB0525,,putative_primary,left,
720575940647060532,intrinsic,central,,,CB0051,,putative_primary,right,
720575940627480442,afferent,ascending,AN,,,,,right,CV
720575940617530525,intrinsic,central,,,CB2695,,,left,
720575940603874784,efferent,descending,,,DNpe055,PS167,putative_primary,left,CV
720575940624342569,efferent,motor,,,CB0705,,putative_primary,right,CV
720575940624854474,intrinsic,central,,,CB1894,,LB3,right,
720575940607650313,intrinsic,central,,,CB1424,,LB3,left,
720575940626639259,efferent,descending,,,DNg10,,LB6,left,CV
720575940646068020,intrinsic,central,,,,VES067,putative_primary,right,
720575940647474041,afferent,ascending,AN,,,,,left,CV
720575940627300627,intrinsic,central,,,CB3320,,MD3,left,
720575940615875412,intrinsic,central,,,CB0229,,LB3,left,
720575940632618148,afferent,sensory,mechanosensory,taste_peg,TPMN,,,right,MxLbN
720575940629034583,intrinsic,central,,,CB1680,,LB3,right,
720575940618594117,efferent,descending,,,DNge081,,putative_primary,right,CV
720575940642061709,intrinsic,central,,,CB0990,,LALv1_ventral,left,
720575940622166664,afferent,ascending,AN,AN_multi,AN_multi_115,,,right,CV
720575940625716357,intrinsic,central,,,CB0842,,putative_primary,left,
720575940618357126,afferent,sensory,mechanosensory,taste_peg,TPMN,,,left,MxLbN
720575940621568269,intrinsic,central,,,CB1496,,LB3,right,
720575940628472835,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940631714119,intrinsic,central,,,CB0698,,putative_primary,right,
720575940612935317,intrinsic,central,,,,WED182,putative_primary,right,
720575940615684242,intrinsic,visual_centrifugal,,,,LT40,VLPp&l1_posterior,right,
720575940617878306,intrinsic,central,,,CB1265,,MX3,right,
720575940625414666,intrinsic,central,,,,CL210,SMPpm1,left,
720575940635950426,intrinsic,central,,,,SMP482,SMPpv1,right,
720575940637445183,afferent,sensory,mechanosensory,,JO-E,,,right,AN
720575940630535698,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940614830239,afferent,sensory,gustatory,accessory_pharyngeal_nerve_sensory_group1,,,,right,aPhN
720575940643569518,intrinsic,central,,,CB1376,,TRdl_b,right,
720575940628953595,intrinsic,central,,,CB1741,,TRdl_b,right,
720575940629744599,intrinsic,central,,,CB0207,,putative_primary,left,
720575940612050033,afferent,ascending,AN,AN_GNG,AN_GNG_37,,,right,CV
720575940625773752,intrinsic,central,,,,SAD076,DM1_antero_ventral,right,
720575940625490532,intrinsic,central,,,CB1415,,FLAa1,right,
720575940609589443,efferent,descending,,,DNg05_a,,LB12,left,CV
720575940645045527,efferent,descending,,,DNge174,,MX12__prim,left,CV
720575940627578156,afferent,sensory,gustatory,bitter,LB1a,,,left,MxLbN
720575940631393484,afferent,sensory,gustatory,sugar/water,LB3,,,left,MxLbN
720575940629285879,intrinsic,central,,,,SMP285,DM2_central,right,
720575940632900665,efferent,descending,,,DNpe022,PS271,PSp3,right,CV
720575940660989057,intrinsic,central,,,PS208b,PS208,VLPp2,left,
720575940628218011,afferent,sensory,mechanosensory,taste_peg,TPMN,,,left,MxLbN
720575940626238716,efferent,descending,,,DNge089,,LB7,left,CV
720575940619101099,intrinsic,central,,,CB1427,,MD3,right,
720575940618972587,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,left,MxLbN
720575940616100582,intrinsic,central,,,CB3465,,TRdl_b,left,
720575940629026668,intrinsic,central,,,,SMP307,DM2_central,left,
720575940638638670,intrinsic,central,,,CB3292,,FLAa2,right,
720575940616200790,intrinsic,central,,,CB0546,,putative_primary,right,
720575940620118430,intrinsic,central,,,CB3740,,MX3,left,
720575940633340953,intrinsic,central,,,CB0241,,LB7,left,
720575940625566290,intrinsic,central,,,CB2050,,DM4_ventral,left,
720575940629521655,efferent,descending,,,DNg51,,LB7,left,CV
720575940621861119,afferent,sensory,mechanosensory,head_bristle,BM_vOcci_vPoOr,,,left,MxLbN
720575940620856046,afferent,sensory,gustatory,low-salt,LB2,,,left,MxLbN
720575940625335754,intrinsic,central,,,CB2465,,ALlv1,right,
720575940617477022,efferent,descending,,,DNge091,,LB7,left,CV
720575940619937121,intrinsic,central,,,,WED101,DM1_antero_ventral,right,
720575940630915346,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940635076344,intrinsic,central,,,AVLP462a,AVLP462,PSa1,right,
720575940626768442,afferent,ascending,AN,AN_multi,AN_multi_105,hb-706176085,,right,CV
720575940617854676,intrinsic,central,,,CB0643,"hb-330998071,hb-362024428",FLAa2,right,
720575940621369066,afferent,ascending,AN,AN_WED_GNG,AN_WED_GNG_2,,,right,CV
720575940645495587,intrinsic,central,,,CB0558,,putative_primary,right,
720575940628719355,intrinsic,central,,,,CL118,PSa1,left,
720575940620860654,afferent,ascending,AN,AN_SMP_FLA,AN_SMP_FLA_1,,,left,CV
720575940622452715,intrinsic,central,,,CB0731,,putative_primary,left,
720575940611436408,intrinsic,central,,,CB0791,,putative_primary,left,
720575940610382771,intrinsic,central,,,,"VES051,VES052",DM2_or_DM3_posterior,left,
720575940627290129,intrinsic,central,,,CB0082,,putative_primary,right,
720575940635962254,afferent,sensory,mechanosensory,head_bristle,BM_Taste,,,left,MxLbN
720575940627137540,afferent,ascending,AN,AN_IPS_GNG,AN_IPS_GNG_7,,,left,CV
720575940628074711,afferent,ascending,AN,SA_DMT_DMetaN,,,,right,CV
720575940622807629,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,left,MxLbN
720575940627423740,intrinsic,central,,,CB3275,,MD3,left,
720575940625947335,afferent,ascending,AN,AN_GNG,AN_GNG_200,,,left,CV
720575940631622681,afferent,ascending,AN,AN_GNG,AN_GNG_196,,,left,CV
720575940625376062,efferent,descending,,,DNg08_a,,MX3,right,CV
720575940632985261,intrinsic,central,,,CB0307,,WEDa1,right,
720575940634790648,intrinsic,central,,,,PLP060,LALa1_anterior,right,
720575940638991349,afferent,ascending,AN,AN_GNG,AN_GNG_166,,,left,CV
720575940610244266,afferent,ascending,AN,AN_AVLP,AN_AVLP_6,,,right,CV
720575940624791700,intrinsic,central,,,,LAL197,DM6_central1,left,
720575940611773041,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940622756536,afferent,ascending,AN,AN_GNG,AN_GNG_69,,,left,CV
720575940611835955,afferent,ascending,AN,AN_GNG_VES,AN_GNG_VES_9,,,right,CV
720575940638312262,afferent,sensory,gustatory,bitter,LB1a,,,right,MxLbN
720575940616466260,intrinsic,central,,,CB0832,,putative_primary,right,
720575940643202327,intrinsic,central,,,,,LB6,right,
720575940629623351,intrinsic,central,,,CB0922,,putative_primary,left,
720575940618729350,intrinsic,central,,,CB3741,,MX3,left,
720575940627368723,efferent,descending,,,DNde005,VES028,putative_primary,left,CV
720575940610481370,afferent,sensory,gustatory,bitter,LB1a,,,left,MxLbN
720575940620407105,afferent,ascending,AN,AN_multi,AN_multi_85,,,left,CV
720575940623169313,intrinsic,central,,,CB1978,,MD3,right,
720575940613458669,intrinsic,central,,,,"CL121,CL122",PSa1,right,
720575940622584534,intrinsic,central,,,,,LB0_anterior,center,
720575940623816269,intrinsic,central,,,CB3694,,,left,
720575940639789731,efferent,descending,,,DNpe012,PS221,PSp2,right,CV
720575940622667303,intrinsic,central,,,CB0749,,LB3__prim,right,
720575940646212996,afferent,sensory,gustatory,bitter,LB1b,,,left,MxLbN
720575940611881139,efferent,descending,,,DNge068,,putative_primary,left,CV
720575940636706118,afferent,ascending,AN,AN_GNG,AN_GNG_94,,,right,CV
720575940612306641,intrinsic,central,,,CB1342,,LALv1_ventral,right,
720575940617471813,intrinsic,central,,,,,LALv1_ventral,left,
720575940626023153,intrinsic,central,,,,"LAL028,LAL029",CREa2_ventral,right,
720575940618083749,afferent,ascending,AN,AN_GNG,AN_GNG_165,,,left,CV
720575940625804008,afferent,ascending,AN,SA_DMT_DMetaN,,,,right,CV
720575940636574644,intrinsic,central,,,CB2700,,putative_primary,left,
720575940627716168,intrinsic,central,,,CB0073,,MX7__prim,right,
720575940636098367,efferent,descending,,,DNge071,,LB6,right,CV
720575940621385855,intrinsic,central,,,CB0787,,putative_primary,left,
720575940622183194,intrinsic,central,,,CB0478,,putative_primary,left,
720575940633797530,intrinsic,central,,,CB3063,,MX3,right,
720575940628589438,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940636068270,afferent,ascending,AN,SA_DMT_ADMN,SA_DMT_ADMN_10,,,right,CV
720575940617610837,afferent,ascending,AN,AN_AVLP,AN_AVLP_28,,,right,CV
720575940618539810,efferent,motor,,,CB0915,,putative_primary,left,PhN
720575940629773276,intrinsic,central,,,CB0421,,putative_primary,right,
720575940629903691,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,left,MxLbN
720575940631695841,efferent,descending,,,DNge019,,MX12,right,CV
720575940625228121,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,left,MxLbN
720575940613996959,afferent,sensory,gustatory,sugar/water,LB3,,,left,MxLbN
720575940629822842,intrinsic,central,,,CB0617,,putative_primary,left,
720575940629598935,intrinsic,central,,,CB1097,,LB5,right,
720575940644758308,efferent,descending,,,DNge046,,putative_primary,left,CV
720575940619765101,intrinsic,central,,,CB2774,,LB19,left,
720575940629576451,intrinsic,central,,,CB0752,,putative_primary,left,
720575940627544451,afferent,ascending,AN,AN_GNG,AN_GNG_187,,,right,CV
720575940607544329,afferent,sensory,mechanosensory,,JO-F,,,right,AN
720575940629591793,afferent,ascending,AN,AN_multi,AN_multi_125,,,left,CV
720575940623053493,intrinsic,central,,,CB1426,,VLPp2,left,
720575940623971592,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940626968266,intrinsic,central,,,,VES003,ALlv1,left,
720575940634626144,afferent,ascending,AN,AN_multi,AN_multi_72,,,left,CV
720575940616688286,efferent,descending,,,DNg08_a,,MX3,right,CV
720575940625163790,afferent,sensory,gustatory,accessory_pharyngeal_nerve_sensory_group1,,,,right,aPhN
720575940622961961,afferent,sensory,mechanosensory,head_bristle,BM_vOcci_vPoOr,,,right,MxLbN
720575940610208046,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940632681636,intrinsic,central,,,CB0485,,LB7__prim,right,
720575940625253193,intrinsic,central,,,,PLP015,WEDa2,left,
720575940630114079,afferent,ascending,AN,AN_GNG,AN_GNG_16,,,left,CV
720575940609610564,afferent,sensory,mechanosensory,head_bristle,BM_MaPa,,,right,MxLbN
720575940619169950,intrinsic,central,,,CB1431,,LB7,left,
720575940625536002,intrinsic,central,,,,PS096,PSa1,left,
720575940614681128,intrinsic,central,,,,PS198,VLPp2,right,
720575940618165787,intrinsic,central,,,CB0908,,putative_primary,right,
720575940628700571,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940611956197,efferent,descending,,,DNg78,,putative_primary,left,CV
720575940613725371,afferent,ascending,AN,SA_DMT_DMetaN,SA_DMT_DMetaN_12,,,right,CV
720575940642354120,intrinsic,central,,,CB1356,,LALa1_posterior,right,
720575940610649442,afferent,sensory,gustatory,taste_peg,,,,right,MxLbN
720575940638681919,afferent,ascending,AN,AN_multi,AN_multi_121,,,right,CV
720575940623695252,afferent,ascending,AN,AN_GNG_VES,AN_GNG_VES_11,,,left,CV
720575940624502269,afferent,sensory,unknown_sensory,pharyngeal_nerve_sensory_group1,,,,right,PhN
720575940620473547,efferent,descending,,,DNge098,,putative_primary,left,CV
720575940604735660,intrinsic,central,,,CB0049,,MD3,right,
720575940610612850,afferent,ascending,AN,AN_GNG,AN_GNG_39,,,left,CV
720575940634163682,efferent,descending,,,,DNb03,putative_primary,left,CV
720575940607451081,efferent,descending,,,DNge101,,MD3,left,CV
720575940632815780,intrinsic,central,,,CB0392,,putative_primary,right,
720575940627667450,intrinsic,central,,,,CL210,SMPpm1,right,
720575940602430944,afferent,ascending,AN,AN_IPS_WED,AN_IPS_WED_1,,,left,CV
720575940605846962,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,left,MxLbN
720575940623553468,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,left,MxLbN
720575940629847451,afferent,ascending,AN,AN_GNG,AN_GNG_25,,,left,CV
720575940626710727,intrinsic,central,,,CB1479,,LB3,left,
720575940621067204,intrinsic,central,,,,PVLP021,VLPa2,left,
720575940621335167,intrinsic,central,,,CB0238,,MX7__prim,left,
720575940619565632,intrinsic,central,,,CB3037,,LB3,left,
720575940630127660,afferent,ascending,AN,,,,,left,CV
720575940615879965,afferent,ascending,AN,AN_AVLP,AN_AVLP_5,,,right,CV
720575940621005677,afferent,sensory,mechanosensory,,JO-F,,,right,AN
720575940620762904,afferent,ascending,AN,AN_GNG_IPS,AN_GNG_IPS_14,,,right,CV
720575940615655611,intrinsic,central,,,CB0036,,putative_primary,right,
720575940607931145,afferent,sensory,mechanosensory,head_bristle,BM_vOcci_vPoOr,,,left,MxLbN
720575940637747519,afferent,sensory,gustatory,low-salt,LB2,,,right,MxLbN
720575940625622909,intrinsic,central,,,CB1065,,WEDa1,left,
720575940619757488,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,left,MxLbN
720575940621166625,afferent,ascending,AN,AN_multi,AN_multi_50,,,right,CV
720575940612580067,afferent,ascending,AN,AN_AVLP_GNG,AN_AVLP_GNG_19,,,right,CV
720575940617629841,intrinsic,central,,,CB0863,,putative_primary,left,
720575940613530093,afferent,ascending,AN,AN_GNG,AN_GNG_165,,,left,CV
720575940628514832,intrinsic,central,,,,AVLP021,putative_primary,right,
720575940634379918,afferent,sensory,mechanosensory,head_bristle,BM_dPoOr,,,left,ON
720575940616910882,intrinsic,central,,,CB3558,,MD3,left,
720575940627931196,afferent,ascending,AN,AN_GNG_IPS,AN_GNG_IPS_19,,,right,CV
720575940612100837,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940626730883,efferent,descending,,,DNg97,,MX3,left,CV
720575940610941906,intrinsic,central,,,,PPM1201,DM2_or_DM3_posterior,right,
720575940624395528,intrinsic,central,,,,CL286,putative_primary,left,
720575940628226012,afferent,ascending,AN,,,,,right,CV
720575940623933626,afferent,ascending,AN,SA_DMT_DMetaN,SA_DMT_DMetaN_10,,,right,CV
720575940628417280,intrinsic,central,,,CB0297,,LB7__prim,left,
720575940612010137,afferent,sensory,gustatory,sugar/water,LB3,,,right,MxLbN
720575940636700272,intrinsic,central,,,CB3707,,VESa1,right,
720575940629725033,afferent,ascending,AN,AN_AVLP_GNG,AN_AVLP_GNG_16,,,left,CV
720575940612443890,intrinsic,central,,,CB0903,,putative_primary,left,
720575940622673860,efferent,descending,,,,DNp06,SMPpv2_ventral,left,CV
720575940625881672,intrinsic,central,,,CB1583,,LB3,right,
720575940619145045,afferent,ascending,AN,AN_GNG_VES,AN_GNG_VES_4,,,left,CV
720575940623684366,intrinsic,central,,,CB3200,,MD3,right,
720575940614302370,afferent,sensory,gustatory,sugar/water,LB3,,,right,MxLbN
720575940625173006,afferent,sensory,gustatory,accessory_pharyngeal_nerve_sensory_group2,,,,left,aPhN
720575940618233168,intrinsic,central,,,CB0982,,LB3,left,
720575940625369648,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940620185515,afferent,sensory,gustatory,sugar/water,LB3,,,right,MxLbN
720575940631177027,intrinsic,central,,,,PS220,PSp2,right,
720575940654310049,intrinsic,central,,,CB0649,"hb-1353341956,hb-1665762714",,right,
720575940629183643,efferent,motor,,,CB0886,,putative_primary,left,AN
720575940624427704,intrinsic,central,,,SMP469c,SMP469,SMPpm1,left,
720575940635625367,intrinsic,central,,,CB1563,,MD_SA1,right,
720575940612554393,intrinsic,central,,,CB1597,,TRdl_b,left,
720575940633919992,intrinsic,central,,,CB1199,,TRdl_b,left,
720575940621651327,intrinsic,central,,,CB0114,,putative_primary,left,
720575940617670193,intrinsic,central,,,"PS142a,PS148a","PS142,PS148",DM2_or_DM3_posterior,right,
720575940640613339,intrinsic,central,,,CB2728,,LB3,left,
720575940621677702,intrinsic,central,,,PS038a,PS038,AOTUv1_ventral,right,
720575940620670657,afferent,ascending,AN,AN_multi,AN_multi_116,,,left,CV
720575940616759014,intrinsic,central,,,CB0638,"hb-614059839,hb-583042026",putative_primary,right,
720575940629397564,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940620345108,intrinsic,central,,,CB1760,,WEDa1,left,
720575940607706563,intrinsic,central,,,CB2128,,TRdl_b,right,
720575940610652002,intrinsic,central,,,,VES053,putative_primary,left,
720575940613533234,afferent,ascending,AN,SA_DMT_DMetaN,SA_DMT_DMetaN_12,,,right,CV
720575940625112420,intrinsic,central,,,CB1601,,LB3,left,
720575940621071495,efferent,descending,,,DNge091,,LB7,right,CV
720575940620346673,intrinsic,central,,,CB0267,,LB3__prim,right,
720575940618590262,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940628083959,intrinsic,central,,,PS193b,PS193,PSp1,right,
720575940611772514,intrinsic,visual_centrifugal,,,cL16,PLP030,putative_primary,left,
720575940624305812,afferent,sensory,mechanosensory,,labial_nerve_sensory_descending,,,right,MxLbN
720575940620748457,intrinsic,central,,,CB3153,,TRdm,left,
720575940608716809,efferent,descending,,,DNge133,,LB7__prim,right,CV
720575940637130566,intrinsic,central,,,CB2440,,MX3,right,
720575940626655311,afferent,ascending,AN,,,,,left,CV
720575940625141577,intrinsic,central,,,AVLP044a,AVLP044,VLPd1,left,
720575940609957315,intrinsic,central,,,CB0496,,putative_primary,right,
720575940622257544,intrinsic,central,,,,,PSp2,right,
720575940610847973,intrinsic,central,,,CB1568,,TRdl_b,right,
720575940628274626,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,left,MxLbN
720575940638604021,afferent,ascending,AN,AN_FLA_GNG,AN_FLA_GNG_1,,,right,CV
720575940632772712,intrinsic,visual_centrifugal,,,cLLPM01,,DM6_posterior,left,
720575940614597644,afferent,sensory,mechanosensory,taste_peg,TPMN,,,left,MxLbN
720575940613235615,afferent,ascending,AN,AN_GNG,AN_GNG_165,,,right,CV
720575940610341582,efferent,descending,,,DNge089,,LB7,left,CV
720575940627541954,afferent,ascending,AN,AN_GNG,AN_GNG_52,,,left,CV
720575940614518338,intrinsic,central,,,CB3037,,LB3,left,
720575940628005676,afferent,ascending,AN,AN_IPS_GNG,AN_IPS_GNG_6,,,left,CV
720575940621593626,intrinsic,central,,,CB2780,,TRdl_b,right,
720575940622953989,intrinsic,central,,,CB3784,,MX3,right,
720575940634085983,intrinsic,central,,,CB2455,,TRdl_b,left,
720575940654057889,intrinsic,central,,,CB0041,,putative_primary,left,
720575940614859893,intrinsic,central,mAL,,mAL,"mAL1,mAL2A,mAL2B,mAL3A,mAL3B,mAL4,mAL5A,mAL5B,mAL6",CREa1_ventral,left,
720575940618827910,efferent,descending,,,DNg11,,LB6,left,CV
720575940618878401,intrinsic,central,,,CB1397,,ALlv1,left,
720575940606699989,afferent,ascending,AN,AN_GNG,AN_GNG_175,,,right,CV
720575940628125715,efferent,descending,,,DNg87,,LB7__prim,left,CV
720575940616889915,afferent,sensory,mechanosensory,head_bristle,BM_MaPa,,,right,MxLbN
720575940646554659,afferent,ascending,AN,AN_SPS_IPS,AN_SPS_IPS_2,,,left,CV
720575940612856342,intrinsic,central,ALPN,multiglomerular,,VP2+_adPN,ALad1,left,
720575940619686208,afferent,sensory,mechanosensory,taste_peg,TPMN,,,left,MxLbN
720575940637274852,intrinsic,central,,,,VES046,,left,
720575940620119005,afferent,sensory,mechanosensory,,JO-FDA,,,left,AN
720575940647515524,afferent,ascending,AN,,,,,right,CV
720575940627744143,afferent,ascending,AN,AN_GNG,AN_GNG_164,,,right,CV
720575940617181725,afferent,sensory,gustatory,sugar/water,LB3,,,left,MxLbN
720575940615071391,intrinsic,central,,,CB0502,,putative_primary,left,
720575940617127451,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940618447238,afferent,ascending,AN,,,,,right,CV
720575940639264590,afferent,ascending,AN,AN_SLP_AVLP,AN_SLP_AVLP_1,,,left,CV
720575940639789475,efferent,descending,,,DNp64,CL137,SMPpv2_dorsal,left,CV
720575940624755383,intrinsic,central,,,CB1601,,LB3,left,
720575940631271235,intrinsic,central,,,,,,left,
720575940606224318,afferent,ascending,AN,AN_GNG,AN_GNG_80,,,left,CV
720575940609944418,intrinsic,central,,,CB1098,,WEDa1,left,
720575940646156420,intrinsic,central,,,CB1036,,TRdm,left,
720575940618519710,efferent,motor,,,CB0804,,putative_primary,left,AN
720575940618029733,afferent,ascending,AN,SA_VTV_pro_meso_meta,SA_VTV_1,,,right,CV
720575940632467923,afferent,sensory,gustatory,taste_peg,,,,right,MxLbN
720575940644666916,afferent,ascending,AN,AN_GNG,AN_GNG_2,,,left,CV
720575940619498337,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,left,MxLbN
720575940624792197,afferent,sensory,gustatory,taste_peg,,,,left,MxLbN
720575940621420660,intrinsic,central,,,CB2646,,DM6_central1,left,
720575940624677303,intrinsic,visual_projection,,,LTe51,PLP091,,left,
720575940633772257,intrinsic,central,,,CB0754,,putative_primary,right,
720575940620957110,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940624589287,intrinsic,central,,,,CL210,SMPpm1,left,
720575940616695099,intrinsic,central,,,CB0530,,LB3__prim,right,
720575940613838289,efferent,descending,,,DNge132,,putative_primary,right,CV
720575940620858606,intrinsic,central,,,CB0675,hb-1622138907,LALv1_ventral,right,
720575940640421710,intrinsic,central,,,PS193b,PS193,PSp1,left,
720575940606112940,efferent,descending,,,DNg13,hb-1696530677,MX12__prim,right,CV
720575940651341558,efferent,descending,,,DNae010,PS016,WEDd1,left,CV
720575940613000085,intrinsic,central,,,CB1229,,LB3,left,
720575940617265803,intrinsic,visual_projection,,,LTe03,"hb-1379187792,hb-1408207343",,left,
720575940619757366,efferent,descending,,,DNg27,,putative_primary,left,CV
720575940639011160,intrinsic,central,,,,"CL121,CL122",PSa1,right,
720575940615294609,afferent,ascending,AN,SA_DMT_DMetaN,,,,right,CV
720575940628015601,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940609387100,intrinsic,central,,,,AVLP398,putative_primary,right,
720575940638791101,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940616400470,efferent,descending,,,DNge039,,putative_primary,left,CV
720575940644561518,afferent,ascending,AN,AN_GNG,AN_GNG_195,,,left,CV
720575940653577974,intrinsic,visual_centrifugal,,,,aMe17c,putative_primary,right,
720575940629141292,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940611939290,efferent,descending,,,DNg12_a,,MX12,right,CV
720575940616462429,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
